section_id,fdd_id,identified_item_number,identified_header_text,start_page,end_page
2309,802,9,ITEM 9. Franchisee's Obligations,20,21
2310,802,10,ITEM 10. Financing,21,21
2311,802,11,"ITEM 11. Franchisor's Assistance, Advertising, Computer Systems And Training",21,27
2312,802,12,ITEM 12. Territory,27,27
2313,802,13,ITEM 13. Trademarks,27,30
2314,802,14,"ITEM 14. Patents, Copyrights and Proprietary Information",30,30
2315,802,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,30,31
2316,802,16,ITEM 16. Restrictions On What The Franchisee May Sell,31,31
2317,802,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution. THE FRANCHISE RELATIONSHIP",32,34
2318,802,18,ITEM 18. Public Figures,34,34
2319,802,19,ITEM 19. Financial Performance Representations,34,35
2320,802,20,ITEM 20. Outlets and Franchisee Information,35,42
2321,802,21,ITEM 21. Financial Statements,42,42
2322,802,22,ITEM 22. Contracts,42,42
2323,802,23,ITEM 23. Receipts,43,43
2324,248,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",7,8
2325,248,2,ITEM 2. Business Experience,11,11
2326,248,3,ITEM 3. Litigation,12,13
2327,248,4,ITEM 4. Bankruptcy,13,13
2328,248,5,ITEM 5. Initial Franchise Fee,13,14
2329,248,6,ITEM 6. Other Fees,14,16
2330,248,7,ITEM 7. Initial Investment,17,23
2331,248,8,ITEM 8. Restrictions On Sources Of Products And Services,23,26
2332,248,9,ITEM 9. Franchisee's Obligations,26,27
2333,248,10,ITEM 10. Financing,28,28
2334,248,11,ITEM 11. Franchisor's Obligations,28,29
2335,248,12,ITEM 12. Territory,29,34
2336,248,13,ITEM 13. Trademarks,34,36
2337,248,14,"ITEM 14. Patents, Copyrights and Proprietary Information",36,37
2338,248,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,37,37
2339,779,18,ITEM 18. PUBLIC FIGURES,43,43
2340,248,16,ITEM 16. Restrictions On What The Franchisee May Sell,37,37
2341,248,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",37,46
2342,248,18,ITEM 18. Public Figures,46,46
2343,248,19,ITEM 19. Financial Performance Representations,47,53
2344,248,20,ITEM 20. List Of Outlets,53,53
2345,248,21,ITEM 21. Financial Statements,53,53
2346,248,22,ITEM 22. Contracts,54,54
2347,248,23,ITEM 23. Receipt,54,54
2348,316,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",7,9
2349,316,2,ITEM 2. Business Experience,9,10
2350,316,3,ITEM 3. Litigation,10,11
2351,316,4,ITEM 4. Bankruptcy,11,11
2352,316,5,ITEM 5. Initial Franchise Fee,11,11
2353,316,6,ITEM 6. Other Fees,11,16
2354,316,7,ITEM 7. Initial Investment,16,19
2355,316,8,ITEM 8. Restrictions On Sources Of Products And Services,19,22
2356,316,9,ITEM 9. Franchisee's Obligations,22,23
2357,316,10,ITEM 10. Financing,23,23
2358,316,11,ITEM 11. Franchisor's Obligations,23,26
2359,316,12,ITEM 12. Territory,29,31
2360,316,13,ITEM 13. Trademarks,31,32
2361,316,14,"ITEM 14. Patents, Copyrights and Proprietary Information",32,33
2362,316,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,33,34
2363,316,16,ITEM 16. Restrictions On What The Franchisee May Sell,34,34
2364,316,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",34,37
2365,316,18,ITEM 18. Public Figures,37,37
2366,316,19,ITEM 19. Financial Performance Representations,37,40
2367,316,20,ITEM 20. List Of Outlets,40,43
2368,316,21,ITEM 21. Financial Statements,43,43
2369,316,22,ITEM 22. Contracts,43,43
2370,316,23,ITEM 23. Receipt,44,44
2371,247,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",7,8
2372,247,2,ITEM 2. Business Experience,9,9
2373,247,3,ITEM 3. Litigation,10,10
2374,247,4,ITEM 4. Bankruptcy,10,10
2375,247,5,ITEM 5. Initial Franchise Fee,10,11
2376,247,6,ITEM 6. Other Fees,11,16
2377,247,7,ITEM 7. Initial Investment,17,21
2378,247,8,ITEM 8. Restrictions On Sources Of Products And Services,22,23
2379,247,9,ITEM 9. Franchisee's Obligations,24,24
2380,247,10,ITEM 10. Financing,24,24
2381,247,11,"ITEM 11. Franchisor's Assistance, Advertising, Computer Systems And Training",25,34
2382,247,12,ITEM 12. Territory,34,36
2383,247,13,ITEM 13. Trademarks,36,37
2384,247,14,"ITEM 14. Patents, Copyrights and Proprietary Information",38,40
2385,247,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,40,40
2386,247,16,ITEM 16. Restrictions On What The Franchisee May Sell,40,41
2387,247,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",41,43
2388,247,18,ITEM 18. Public Figures,43,43
2389,247,19,ITEM 19. Financial Performance Representations,43,50
2390,247,20,ITEM 20. List Of Outlets,50,54
2391,247,21,ITEM 21. Financial Statements,54,54
2392,247,22,ITEM 22. Contracts,54,54
2393,247,23,ITEM 23. Receipt,54,54
2394,1292,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",5,6
2395,1292,2,ITEM 2. Business Experience,7,7
2396,1292,3,ITEM 3. Litigation,7,7
2397,1292,4,ITEM 4. Bankruptcy,7,7
2398,1292,5,ITEM 5. Initial Franchise Fee,7,8
2399,1292,6,ITEM 6. Other Fees,8,12
2400,1292,7,ITEM 7. Initial Investment,13,18
2401,1292,8,ITEM 8. Restrictions On Sources Of Products And Services,18,19
2402,1292,9,ITEM 9. Franchisee's Obligations,19,21
2403,1292,10,ITEM 10. Financing,21,21
2404,1292,11,ITEM 11. Franchisor's Obligations,21,28
2405,1292,12,ITEM 12. Territory,28,30
2406,1292,13,ITEM 13. Trademarks,30,31
2407,1292,14,"ITEM 14. Patents, Copyrights and Proprietary Information",31,32
2408,1292,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,32,32
2409,1292,16,ITEM 16. Restrictions On What The Franchisee May Sell,32,33
2410,1292,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",33,40
2411,1292,18,ITEM 18. Public Figures,40,40
2412,1292,19,ITEM 19. Financial Performance Representations,40,42
2413,1292,20,ITEM 20. List Of Outlets,42,43
2414,1292,21,ITEM 21. Financial Statements,43,44
2415,1292,22,ITEM 22. Contracts,44,44
2416,1292,23,ITEM 23. Receipt,44,45
2417,1203,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",5,7
2418,1203,2,ITEM 2. Business Experience,7,7
2419,1203,3,ITEM 3. Litigation,8,8
2420,1203,4,ITEM 4. Bankruptcy,8,8
2421,1203,5,ITEM 5. Initial Franchise Fee,8,8
2422,1203,6,ITEM 6. Other Fees,8,11
2423,1203,7,ITEM 7. Initial Investment,12,13
2424,1203,8,ITEM 8. Restrictions On Sources Of Products And Services,13,15
2425,1203,9,ITEM 9. Franchisee's Obligations,16,17
2426,1203,10,ITEM 10. Financing,17,17
2427,1203,11,ITEM 11. Franchisor's Obligations,17,21
2428,1203,12,ITEM 12. Territory,22,24
2429,1203,13,ITEM 13. Trademarks,24,25
2430,1203,14,"ITEM 14. Patents, Copyrights and Proprietary Information",25,26
2431,1203,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,26,26
2432,1203,16,ITEM 16. Restrictions On What The Franchisee May Sell,27,27
2433,871,23,ITEM 23. Receipt,53,53
2434,1203,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",27,40
2435,1203,18,ITEM 18. Public Figures,40,40
2436,1203,19,ITEM 19. Financial Performance Representations,40,44
2437,1203,20,ITEM 20. List Of Outlets,44,48
2438,1203,21,ITEM 21. Financial Statements,48,48
2439,1203,22,ITEM 22. Contracts,48,48
2440,1203,23,ITEM 23. Receipt,48,48
2441,975,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",7,8
2442,975,2,ITEM 2. Business Experience,8,9
2443,975,3,ITEM 3. Litigation,9,9
2444,975,4,ITEM 4. Bankruptcy,10,10
2445,975,5,ITEM 5. Initial Franchise Fee,10,11
2446,975,6,ITEM 6. Other Fees,11,16
2447,975,7,ITEM 7. Initial Investment,17,20
2448,975,8,ITEM 8. Restrictions On Sources Of Products And Services,21,23
2449,975,9,ITEM 9. Franchisee's Obligations,24,25
2450,975,10,ITEM 10. Financing,25,25
2451,975,11,ITEM 11. Franchisor's Obligations,25,32
2452,975,12,ITEM 12. Territory,32,33
2453,975,13,ITEM 13. Trademarks,33,35
2454,975,14,"ITEM 14. Patents, Copyrights and Proprietary Information",35,36
2455,975,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,36,37
2456,975,16,ITEM 16. Restrictions On What The Franchisee May Sell,37,38
2457,975,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",38,43
2458,975,18,ITEM 18. Public Figures,43,43
2459,975,19,ITEM 19. Financial Performance Representations,44,64
2460,975,20,ITEM 20. List Of Outlets,65,71
2461,975,21,ITEM 21. Financial Statements,71,71
2462,975,22,ITEM 22. Contracts,71,71
2463,975,23,ITEM 23. Receipt,71,71
2464,442,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",8,11
2465,442,2,ITEM 2. Business Experience,11,11
2466,442,3,ITEM 3. Litigation,11,13
2467,442,4,ITEM 4. Bankruptcy,17,17
2468,442,5,ITEM 5. Initial Franchise Fee,17,19
2469,442,6,ITEM 6. Other Fees,19,27
2470,442,7,ITEM 7. Initial Investment,27,33
2471,442,8,ITEM 8. Restrictions On Sources Of Products And Services,33,37
2472,442,9,ITEM 9. Franchisee's Obligations,37,38
2473,442,10,ITEM 10. Financing,38,38
2474,442,11,"ITEM 11. Franchisor's Assistance, Advertising, Computer Systems And Training",38,46
2475,442,12,ITEM 12. Territory,46,56
2476,442,13,ITEM 13. Trademarks,57,58
2477,442,14,"ITEM 14. Patents, Copyrights and Proprietary Information",58,60
2478,442,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,60,61
2479,442,16,ITEM 16. Restrictions On What The Franchisee May Sell,61,62
2480,442,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",62,67
2481,442,18,ITEM 18. Public Figures,68,68
2482,442,19,ITEM 19. Financial Performance Representations,68,71
2483,442,20,ITEM 20. List Of Outlets,71,80
2484,442,21,ITEM 21. Financial Statements,81,81
2485,442,22,ITEM 22. Contracts,81,81
2486,442,23,ITEM 23. Receipt,81,81
2487,565,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",1,3
2488,1024,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",1,3
2489,565,2,ITEM 2. Business Experience,3,8
2490,1024,2,ITEM 2. Business Experience,3,8
2491,565,3,ITEM 3. Litigation,3,8
2492,1024,3,ITEM 3. Litigation,3,8
2493,565,4,ITEM 4. Bankruptcy,3,8
2494,1024,4,ITEM 4. Bankruptcy,3,8
2495,565,5,ITEM 5. Initial Franchise Fee,4,11
2496,1024,5,ITEM 5. Initial Franchise Fee,4,11
2497,565,6,ITEM 6. Other Fees,4,11
2498,1024,6,ITEM 6. Other Fees,4,11
2499,565,7,ITEM 7. Initial Investment,11,16
2500,1024,7,ITEM 7. Initial Investment,11,16
2501,565,8,ITEM 8. Restrictions On Sources Of Products And Services,16,19
2502,1024,8,ITEM 8. Restrictions On Sources Of Products And Services,16,19
2503,565,9,ITEM 9. Franchisee's Obligations,19,24
2504,1024,9,ITEM 9. Franchisee's Obligations,19,24
2505,565,10,ITEM 10. Financing,21,26
2506,1024,10,ITEM 10. Financing,21,26
2507,565,11,ITEM 11. Franchisor's Obligations,21,28
2508,1024,11,ITEM 11. Franchisor's Obligations,21,28
2509,565,12,ITEM 12. Territory,28,33
2510,1024,12,ITEM 12. Territory,28,33
2511,565,13,ITEM 13. Trademarks,32,37
2512,1024,13,ITEM 13. Trademarks,32,37
2513,565,14,"ITEM 14. Patents, Copyrights and Proprietary Information",33,38
2514,1024,14,"ITEM 14. Patents, Copyrights and Proprietary Information",33,38
2515,565,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,35,40
2516,1024,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,35,40
2517,565,16,ITEM 16. Restrictions On What The Franchisee May Sell,35,40
2518,1024,16,ITEM 16. Restrictions On What The Franchisee May Sell,35,40
2519,565,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",36,45
2520,1024,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",36,45
2521,565,18,ITEM 18. Public Figures,45,50
2522,1024,18,ITEM 18. Public Figures,45,50
2523,565,19,ITEM 19. Financial Performance Representations,45,53
2524,1024,19,ITEM 19. Financial Performance Representations,45,53
2525,565,20,ITEM 20. List Of Outlets,53,55
2526,1024,20,ITEM 20. List Of Outlets,53,55
2527,565,21,ITEM 21. Financial Statements,55,60
2528,1024,21,ITEM 21. Financial Statements,55,60
2529,565,22,ITEM 22. Contracts,55,60
2530,1024,22,ITEM 22. Contracts,55,60
2531,565,23,ITEM 23. Receipt,55,60
2532,1024,23,ITEM 23. Receipt,55,60
2533,779,1,"ITEM 1. THE FRANCHISOR AND ANY PARENTS, PREDECESSORS AND AFFILIATES",5,7
2534,779,2,ITEM 2. BUSINESS EXPERIENCE,7,7
2535,779,3,ITEM 3. LITIGATION,8,9
2536,779,4,ITEM 4. BANKRUPTCY,9,9
2537,779,5,ITEM 5. INITIAL FEES,9,10
2538,779,6,ITEM 6. OTHER FEES,11,14
2539,779,7,ITEM 7. ESTIMATED INITIAL INVESTMENT,15,18
2540,779,8,ITEM 8. RESTRICTIONS ON SOURCES OF PRODUCTS AND SERVICES,19,22
2541,779,9,ITEM 9. FRANCHISEE'S OBLIGATIONS,23,24
2542,779,10,ITEM 10. FINANCING,25,25
2543,779,11,"ITEM 11. FRANCHISOR'S ASSISTANCE, ADVERTISING, COMPUTER SYSTEMS AND TRAINING",25,32
2544,779,12,ITEM 12. TERRITORY,32,34
2545,779,13,ITEM 13. TRADEMARKS,35,36
2546,779,14,"ITEM 14. PATENTS, COPYRIGHTS AND PROPRIETARY INFORMATION",36,37
2547,779,15,ITEM 15. OBLIGATION TO PARTICIPATE IN THE ACTUAL OPERATION OF THE FRANCHISE BUSINESS,37,38
2548,779,16,ITEM 16. RESTRICTIONS ON WHAT THE FRANCHISEE MAY SELL,38,38
2549,779,17,"ITEM 17. RENEWAL, TERMINATION, TRANSFER AND DISPUTE RESOLUTION",39,43
2550,779,19,ITEM 19. FINANCIAL PERFORMANCE REPRESENTATIONS,44,47
2551,779,20,ITEM 20: OUTLETS AND FRANCHISEE INFORMATION,48,53
2552,779,21,ITEM 21. FINANCIAL STATEMENTS,53,53
2553,779,22,ITEM 22. CONTRACTS,53,53
2554,779,23,ITEM 23. RECEIPTS,53,53
2555,1266,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",4,6
2556,1266,2,ITEM 2. Business Experience,6,7
2557,1266,3,ITEM 3. Litigation,7,7
2558,1266,4,ITEM 4. Bankruptcy,7,7
2559,1266,5,ITEM 5. Initial Franchise Fee,7,8
2560,1266,6,ITEM 6. Other Fees,8,11
2561,1266,7,ITEM 7. Initial Investment,12,14
2562,1266,8,ITEM 8. Restrictions On Sources Of Products And Services,14,17
2563,1266,9,ITEM 9. Franchisee's Obligations,17,19
2564,1266,10,ITEM 10. Financing,19,19
2565,1266,11,ITEM 11. Franchisor's Obligations,19,21
2566,1266,12,ITEM 12. Territory,25,26
2567,1266,13,ITEM 13. Trademarks,27,28
2568,1266,14,"ITEM 14. Patents, Copyrights and Proprietary Information",28,29
2569,1266,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,29,29
2570,1266,16,ITEM 16. Restrictions On What The Franchisee May Sell,29,30
2571,1266,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",30,33
2572,1266,18,ITEM 18. Public Figures,33,33
2573,1266,19,ITEM 19. Financial Performance Representations,33,37
2574,1266,20,ITEM 20. List Of Outlets,37,38
2575,1266,21,ITEM 21. Financial Statements,39,39
2576,1266,22,ITEM 22. Contracts,39,39
2577,1266,23,ITEM 23. Receipt,39,39
2578,202,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",5,6
2579,202,2,ITEM 2. Business Experience,7,8
2580,202,3,ITEM 3. Litigation,8,8
2581,202,4,ITEM 4. Bankruptcy,9,9
2582,202,5,ITEM 5. Initial Franchise Fee,9,9
2583,202,6,ITEM 6. Other Fees,9,13
2584,202,7,ITEM 7. Initial Investment,14,17
2585,202,8,ITEM 8. Restrictions On Sources Of Products And Services,17,18
2586,202,9,ITEM 9. Franchisee's Obligations,18,19
2587,202,10,ITEM 10. Financing,19,20
2588,202,11,ITEM 11. Franchisor's Obligations,20,25
2589,202,12,ITEM 12. Territory,27,29
2590,202,13,ITEM 13. Trademarks,29,30
2591,202,14,"ITEM 14. Patents, Copyrights and Proprietary Information",30,31
2592,202,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,31,32
2593,202,16,ITEM 16. Restrictions On What The Franchisee May Sell,32,32
2594,202,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",32,37
2595,202,18,ITEM 18. Public Figures,37,37
2596,202,19,ITEM 19. Financial Performance Representations,37,42
2597,202,20,ITEM 20. List Of Outlets,42,45
2598,202,21,ITEM 21. Financial Statements,4,4
2599,202,22,ITEM 22. Contracts,4,4
2600,202,23,ITEM 23. Receipt,4,4
2601,447,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",6,8
2602,447,2,ITEM 2. Business Experience,8,9
2603,447,3,ITEM 3. Litigation,9,9
2604,447,4,ITEM 4. Bankruptcy,9,9
2605,447,5,ITEM 5. Initial Franchise Fee,9,11
2606,447,6,ITEM 6. Other Fees,11,17
2607,447,7,ITEM 7. Initial Investment,18,21
2608,447,8,ITEM 8. Restrictions On Sources Of Products And Services,22,26
2609,447,9,ITEM 9. Franchisee's Obligations,27,28
2610,447,10,ITEM 10. Financing,28,28
2611,447,11,ITEM 11. Franchisor's Obligations,28,36
2612,447,12,ITEM 12. Territory,37,39
2613,447,13,ITEM 13. Trademarks,39,41
2614,447,14,"ITEM 14. Patents, Copyrights and Proprietary Information",41,42
2615,447,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,42,44
2616,447,16,ITEM 16. Restrictions On What The Franchisee May Sell,44,45
2617,447,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",46,49
2618,447,18,ITEM 18. Public Figures,49,49
2619,447,19,ITEM 19. Financial Performance Representations,49,50
2620,447,20,ITEM 20. List Of Outlets,50,59
2621,447,21,ITEM 21. Financial Statements,59,59
2622,447,22,ITEM 22. Contracts,60,60
2623,447,23,ITEM 23. Receipt,60,60
2624,754,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",7,8
2625,754,2,ITEM 2. Business Experience,9,11
2626,754,3,ITEM 3. Litigation,11,12
2627,754,4,ITEM 4. Bankruptcy,12,12
2628,754,5,ITEM 5. Initial Franchise Fee,12,13
2629,754,6,ITEM 6. Other Fees,13,16
2630,754,7,ITEM 7. Initial Investment,18,27
2631,754,8,ITEM 8. Restrictions On Sources Of Products And Services,28,31
2632,754,9,ITEM 9. Franchisee's Obligations,31,33
2633,754,10,ITEM 10. Financing,33,33
2634,754,11,ITEM 11. Franchisor's Obligations,33,42
2635,754,12,ITEM 12. Territory,47,50
2636,754,13,ITEM 13. Trademarks,50,53
2637,754,14,"ITEM 14. Patents, Copyrights and Proprietary Information",53,54
2638,754,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,55,56
2639,754,16,ITEM 16. Restrictions On What The Franchisee May Sell,56,56
2640,754,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",57,64
2641,754,18,ITEM 18. Public Figures,64,64
2642,754,19,ITEM 19. Financial Performance Representations,64,78
2643,754,20,ITEM 20. List Of Outlets,83,86
2644,754,21,ITEM 21. Financial Statements,86,86
2645,754,22,ITEM 22. Contracts,86,87
2646,754,23,ITEM 23. Receipt,87,87
2647,1174,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",8,9
2648,1174,2,ITEM 2. Business Experience,9,10
2649,1174,3,ITEM 3. Litigation,10,10
2650,1174,4,ITEM 4. Bankruptcy,10,10
2651,1174,5,ITEM 5. Initial Franchise Fee,10,12
2652,1174,6,ITEM 6. Other Fees,12,18
2653,1174,7,ITEM 7. Initial Investment,19,22
2654,1174,8,ITEM 8. Restrictions On Sources Of Products And Services,22,24
2655,1174,9,ITEM 9. Franchisee's Obligations,24,26
2656,1174,10,ITEM 10. Financing,26,26
2657,1174,11,ITEM 11. Franchisor's Obligations,26,31
2658,1174,12,ITEM 12. Territory,31,33
2659,1174,13,ITEM 13. Trademarks,33,35
2660,1174,14,"ITEM 14. Patents, Copyrights and Proprietary Information",35,36
2661,1174,15,ITEM 15. Obligation To Participate In The Actual Operation Of The Franchise Business,36,36
2662,1174,16,ITEM 16. Restrictions On What The Franchisee May Sell,36,37
2663,1174,17,"ITEM 17. Renewal, Termination, Transfer And Dispute Resolution",37,42
2664,1174,18,ITEM 18. Public Figures,42,42
2665,1174,19,ITEM 19. Financial Performance Representations,43,50
2666,1174,20,ITEM 20. List Of Outlets,51,55
2667,1174,21,ITEM 21. Financial Statements,55,55
2668,1174,22,ITEM 22. Contracts,55,56
2669,1174,23,ITEM 23. Receipt,56,56
2670,584,1,"ITEM 1. The Franchisor, its Predecessors, and its Affiliates",7,10
