exhibit_id,fdd_id,identified_exhibit_letter,identified_title,start_page,end_page
1333,790,J,LIST OF STATE ADMINISTRATORS/AGENTS FOR SERVICE OF PROCESS,234,237
1334,790,K,FRANCHISEE DISCLOSURE QUESTIONNAIRE,238,243
1335,790,L,STATE EFFECTIVE DATES,244,245
1336,790,A,FRANCHISE AGREEMENT,50,105
1337,790,B,MULTI-UNIT DEVELOPMENT AGREEMENT,132,145
1338,790,C,CONDITIONAL ASSIGNMENT OF LEASE,162,166
1339,790,D,FORM OF GENERAL RELEASE,167,169
1340,790,E,OPERATIONS MANUAL TABLE OF CONTENTS,170,171
1341,790,F,FINANCIAL STATEMENTS,172,211
1342,1230,H,Roster of Franchisees,6,197
1343,979,C,List of Current and Former Franchisees,61,67
1344,839,J,List of Franchisees and Franchisees That Have Left the System,174,175
1345,632,F,Franchisee Information,196,196
1346,1187,H,"List of Franchisees and Dealers as of December 31, 2023 and List of Franchisees and Dealers that left the system as of December 31, 2023",107,108
1347,965,A,LIST OF ADMINISTRATORS,76,77
1348,965,B,DISCLOSURE DOCUMENT STATE ADDENDA,78,94
1349,965,C,AGENTS FOR SERVICE OF PROCESS,95,96
1350,965,D,FRANCHISE AGREEMENT AND STATE AMENDMENTS,97,157
1351,965,E,AREA DEVELOPMENT AGREEMENT AND STATE AMENDMENTS,171,211
1352,965,F-1,AUTHORIZATION OF PREAUTHORIZED PAYMENTS AGREEMENT(DIRECT DEBITS),212,213
1353,965,F-2,PROMISSORY NOTE,214,217
1354,965,F-3,GUARANTY,218,221
1355,965,F-4,SECURITY AGREEMENT,222,228
1356,965,G,TELEPHONE NUMBER ASSUMPTION AGREEMENT,229,230
1357,965,H-1,TRANSFER AND RELEASE AGREEMENT,231,237
1358,965,H-2,COMMISSION AGREEMENT,238,245
1359,965,H-3,ESCROW AGREEMENT,246,250
1360,965,I,GENERAL RELEASE,251,251
1361,965,J,OPERATIONS MANUAL TABLE OF CONTENTS,252,252
1362,965,K,LIST OF FRANCHISEES,253,258
1363,965,L,LIST OF AFFILIATE-OWNED BUSINESSES,259,259
1364,965,M-1,FRANCHISEE DISCLOSURE QUESTIONNAIRE,260,263
1365,965,M-2,CONFIDENTIALITY AND NON-DISCLOSURE AGREEMENT,264,264
1366,965,N,FINANCIAL STATEMENTS,265,281
1367,1051,H,LIST OF FRANCHISEESAGENTS FOR SERVICE OF PROCESS & STATE ADMINISTRATORS,4,4
1368,1051,H,LIST OF FRANCHISEES,368,376
1369,685,G,LIST OF QAHWAH HOUSEâ¢ COFEE SHOPS / LIST OF FRANCHISEES THAT HAVELEFT THE SYSTEM,7,7
1370,685,I,STATE SPECIFIC DISCLOSURES AND ADDENDA TO AGREEMENTS,7,7
1371,1119,I,LIST OF SAVVY SLIDERS FRANCHISEES AND RESTAURANTS,187,188
1372,805,I,LIST OF SAVVY SLIDERS FRANCHISEES AND RESTAURANTS,187,188
1373,739,E-1,List of Franchisees,129,129
1374,739,E-2,LIST OF FORMER FRANCHISEES,130,130
1375,739,A,STATE SPECIFIC ADDENDA TO THE FRANCHISEDISCLOSURE DOCUMENT AND FRANCHISE AGREEMENT,50,72
1376,739,B,FRANCHISE AGREEMENT,73,112
1377,739,C,FINANCIAL STATEMENTS,113,125
1378,739,D,LIST OF STATE ADMINISTRATORS/AGENTS FOR SERVICE OF PROCESS,126,128
1379,739,F,TABLE OF CONTENTS OF OPERATIONS MANUAL,131,131
1380,739,G,STATE EFFECTIVE DATES,132,132
1381,739,H,RECEIPT,133,136
1382,745,E,Current Franchisees and Former Franchisees,285,291
1383,671,D,List of Franchisees and Area Developers,155,176
1384,671,E,LIST OF FORMER FRANCHISEES,177,180
1385,1172,D,LIST OF STATE ADMINISTRATORS; AGENTS FOR SERVICE OF PROCESS,173,175
1386,524,G,"OUTLETS AS OF MAY 31, 2020",7,7
1387,524,G,"Outlets as of May 31, 2024",111,119
1388,1018,A,List of State Administrators and Agents for Service of Process,39,40
1389,1018,B,Financial Statements,41,50
1390,1018,C,Franchise Agreement,51,102
1391,1018,D,List of Current and Former Franchisees,115,116
1392,1018,E,Franchise Operations Manual Table of Contents,117,117
1393,1018,F,State Addenda and Agreement Riders,127,144
1394,1018,G,Contracts for use with the Stiltz Homelifts Franchise,145,165
1395,1018,H,Franchise Disclosure Questionnaire,166,169
1396,1018,I,State Effective Dates,170,172
1397,1018,J,Receipt,171,174
1398,1254,G,List of Current and Former Franchised Outlets,6,6
1399,991,A,State Agencies and Administrators/Agents for Service of Process,8,72
1400,991,B,Franchise Agreement and Exhibits,8,157
1401,991,C,Other Agreements,8,204
1402,991,C-1,FBR Rider,8,253
1403,991,C-2,Amenities Rider,8,257
1404,991,C-3,Dwellings Rider,8,265
1405,991,C-4,Management Rider,8,268
1406,991,C-5,Confidentiality Agreement,8,275
1407,991,D,Operating Manual Table of Contents,8,283
1408,991,E,State Specific Addenda and Riders,8,309
1409,991,F,Roster of Current and Former Franchisees,8,312
1410,991,G,Financial Statements,8,348
1411,991,H,General Release,8,382
1412,991,I,State Effective Dates,8,384
1413,767,A,STATE ADMINISTRATORS AND AGENTS FOR SERVICE OF PROCESS,56,61
1414,767,B,LIST OF FRANCHISEES AND CERTAIN FORMER FRANCHISEES,62,72
1417,767,E,PROJECT MANAGEMENT SERVICES AGREEMENT,186,191
1418,767,F,MANUALS TABLE OF CONTENTS,192,199
1419,767,G,FINANCIAL STATEMENTS,200,211
1420,711,A,List of Franchisees,53,58
1421,767,H,STATE-SPECIFIC ADDENDA,212,230
1422,767,I,RECEIPTS,231,233
1423,807,A,List of Miracle-Ea$ extcircled{8}$ Centers and Former Franchisees,6,109
1424,988,D,Roster of Offices,7,7
1425,988,E,Franchisees No Longer with the System,7,7
1426,988,I,State Addenda and Franchise Agreement Riders,7,7
1427,132,K,List of Franchisees and Franchisee that have Left the System in the Past Fiscal Year,240,253
1428,900,M,List of Current Franchisees,130,133
1429,835,F,LIST OF CURRENT FRANCHISEES,4,4
1430,835,A,STATE AGENCIES AND ADMINISTRATORS AND FRANCHISORâS AGENTS FOSERVICE OF PROCESS,4,4
1431,835,A,STATE AGENCIES AND ADMINISTRATORS AND FRANCHISORâS AGENTS FOR SERVICE OF PROCESS,61,64
1432,835,B,MARKET DEVELOPMENT AGREEMENT,4,4
1433,835,B,MARKET DEVELOPMENT AGREEMENT,65,85
1434,835,C,FRANCHISE AGREEMENT,4,4
1435,835,C,FRANCHISE AGREEMENT,86,111
1436,835,D,OPERATIONS MANUAL TABLE OF CONTENTS,4,4
1437,835,D,OPERATIONS MANUAL TABLE OF CONTENTS,112,112
1438,835,D,OPERATIONS MANUAL TABLE OF CONTENTS,191,195
1439,835,E,STATE SPECIFIC ADDENDA,4,4
1440,835,E,STATE SPECIFIC ADDENDA,112,112
1441,835,E,STATE SPECIFIC ADDENDA,175,175
1442,835,E,STATE SPECIFIC ADDENDA,197,200
1443,835,E,STATE SPECIFIC ADDENDA,201,201
1444,835,E,STATE SPECIFIC ADDENDA,202,204
1445,835,E,STATE SPECIFIC ADDENDA,205,205
1446,835,E,STATE SPECIFIC ADDENDA,206,207
1447,835,E,STATE SPECIFIC ADDENDA,208,208
1448,835,E,STATE SPECIFIC ADDENDA,209,210
1449,835,F,LIST OF CURRENT FRANCHISEES,4,4
1450,835,F,"OPEN FRANCHISED BAKERIES AS OF DECEMBER 31, 2023",211,220
1451,835,G,LIST OF FRANCHISEES WHO HAVE LEFT THE SYSTEM,4,4
1452,835,G,FRANCHISEES WHO HAVE LEFT THE SYSTEM,223,224
1453,835,H,FINANCIAL STATEMENTS,4,4
1454,835,H,FINANCIAL STATEMENTS,55,55
1455,835,H,FINANCIAL STATEMENTS,225,231
1456,835,H,FINANCIAL STATEMENTS,233,241
1457,835,H,FINANCIAL STATEMENTS,243,251
1458,835,I,FRANCHISEE PATRIOT ACT STATEMENT,4,4
1459,835,I,FRANCHISEE PATRIOT ACT STATEMENT,59,59
1460,835,I,FRANCHISEE PATRIOT ACT STATEMENT,252,253
1461,835,J,GENERAL RELEASE,4,4
1462,835,J,GENERAL RELEASE,59,59
1463,835,J,GENERAL RELEASE,255,256
1464,835,K,STATE EFFECTIVE DATES,4,4
1465,835,K,STATE EFFECTIVE DATES,59,59
1466,835,K,STATE EFFECTIVE DATES,257,258
1467,835,L,RECEIPTS,4,4
1468,835,L,RECEIPTS,259,263
1469,410,F,LIST OF FRANCHISEES,6,6
1470,410,G,LIST OF FRANCHISEES WHO HAVE LEFT THE SYSTEM,6,6
1471,634,J,Lists of Current and Former Franchisees,5,5
1472,254,E,LIST OF FRANCHISEES,137,139
1473,924,E-1,LIST OF FRANCHISEES,105,108
1474,924,E-2,LIST OF FORMER FRANCHISEES,109,109
1475,924,A,"STATE SPECIFIC ADDENDA TO THE FRANCHISE DISCLOSUREDOCUMENT, AREA REPRESENTATIVE AGREEMENT AND ALLRELATED AGREEMENTS",44,61
1476,924,B,AREA REPRESENTATIVE AGREEMENT,62,87
1477,924,C,LIST OF STATE ADMINISTRATORS AND REGISTERED AGENTS,100,102
1478,924,D,TABLE OF CONTENTS -MANUAL,103,104
1479,924,F,FINANCIAL STATEMENTS,110,123
1480,924,G,STATE EFFECTIVE DATES,124,124
1481,924,H,RECEIPT,125,128
1482,1313,G,LIST OF FRANCHISEES,225,230
1483,391,F,LIST OF FRANCHISEES,181,186
1484,666,I,List of Former Franchisees,197,197
1485,736,D,List of Current and Former Licensees,4,4
1486,736,D,List of Current and Former Franchisees,179,183
1487,369,G,List of Current Strategic-Partners,122,122
1488,369,H,List of Former Strategic-Partners,123,123
1489,369,I,Financial Statements,124,181
1490,512,F,LIST OF FRANCHISEES,49,49
1491,512,G,LIST OF FRANCHISEES WHO HAVE LEFT THE SYSTEM,49,49
1492,512,A,LIST OF STATE ADMINISTRATORS,6,6
1493,512,B,LIST OF AGENTS FOR SERVICE OF PROCESS,6,6
1494,512,C,OPERATIONS MANUAL TABLE OF CONTENTS,6,6
1495,512,D,FINANCIAL STATEMENTS,6,6
1496,512,E,FRANCHISE AGREEMENT,6,6
1497,512,H,STATE SPECIFIC ADDENDA,6,6
1498,512,I,STATE EFFECTIVE DATES,6,6
1499,512,J,RECEIPTS,6,6
1500,546,H,LIST OF FRANCHISEES AND THEIR FIX AUTO SHOPS,327,343
1501,546,I,LIST OF FRANCHISEES WHO CEASED TO DO BUSINESS UNDER THE FRANCHISE AGREEMENT,344,346
1502,982,G,LIST OF FRANCHISEES,6,6
1503,982,H,LIST OF FRANCHISEES WHO HAVE LEFT THE SYSTEM,6,6
1504,1258,I,List of Current and Former Franchisees,6,6
1505,1258,I,List of Current and Former Franchisees,261,275
1506,193,F,"Names, Addresses and Telephone Numbers of Franchisees; Affiliate",5,5
1507,148,D,List of Franchisees,5,5
1508,196,C,List of Franchisees,51,53
1509,538,A,FINANCIAL STATEMENTS,55,64
1510,538,B,FRANCHISE AGREEMENT,65,126
1511,538,C,ELECTRONIC FUNDS TRANSFER (EFT) AUTHORIZATION,167,168
1512,538,D,PRINCIPAL OWNER'S GUARANTY AND ASSUMPTION OF OBLIGATIONS,169,172
1513,538,E,CONFIDENTIALITY AND NONDISCLOSURE AGREEMENT AND COVENENT NOT TO COMPETE (Individual Owner),173,182
1514,538,F,TELEPHONE NUMBER AND ELECTRONIC MEDIA ASSIGNMENT,183,186
1515,538,G,GENERAL RELEASE,188,190
1516,538,H,STANDARD OPERATIONS MANUAL TABLE OF CONTENTS,191,196
1517,538,I,LIST OF STATE AGENTS FOR SERVICE OF PROCESS,197,199
1518,538,J,ACKNOWLEDGEMENT,200,204
1519,538,K,LIST OF EXISTING FRANCHISEES,205,208
1520,538,L,LIST OF FORMER FRANCHISEES,209,210
1521,538,M,SELECT LIST OF STATE ADMINISTRATORS,211,213
1522,538,N,"HONEST ABE ROOFING FRANCHISE, INC. MULT-STATE ADDENDA",214,232
1523,538,O,STATE EFFECTIVE DATES,233,234
1524,538,P,RECEIPTS,235,239
1525,654,A,List of Franchisees,75,82
1526,654,B,LIST OF FRANCHISEES WHO LEFT THE SYSTEM DURING FISCAL YEAR 2023,104,113
1527,654,C,OPERATIONS MANUAL - TABLE OF CONTENTS,114,114
1528,654,D,MINIMUM REQUIRED COMPUTER EQUIPMENT,115,115
1529,654,E,FINANCIAL STATEMENTS,116,140
1530,654,F,GUARANTEES OF PERFORMANCE,162,176
1531,654,G,FRANCHISE AGREEMENT,177,219
1532,654,G-1,"GUARANTEE, INDEMNIFICATION, AND ACKNOWLEDGEMENT",221,223
1533,654,G-2,FRIENDSHIP AGREEMENT,224,225
1534,654,G-3,GOOD NEIGHBOR AGREEMENT,226,228
1535,654,G-4,CONVERSION ADDENDUM,229,233
1536,654,G-5,GENERAL RELEASE,234,235
1537,654,G-6,CONFIDENTIALITY/NON-COMPETITION AGREEMENT,236,238
1538,654,H,LIST OF STATE AGENCIES/AGENTS FOR SERVICE OF PROCESS,239,244
1539,654,I,DISCLOSURE ADDENDA FOR REGISTRATION STATES,245,265
1540,654,J,AGREEMENT ADDENDA/RIDERS FOR CERTAIN REGISTRATION STATES,266,278
1541,654,K,"FRANCHISEE ORGANIZATIONS WE HAVE CREATED, SPONSORED OR ENDORSED",279,279
1542,654,L,INDEPENDENT FRANCHISEE ASSOCIATIONS,280,280
1543,654,M,STATE EFFECTIVE DATES,281,281
1544,654,N,RECEIPT,282,284
1545,1196,M,LIST OF EXISTING FRANCHISEES AND DEVELOPERS,226,226
1546,360,A,Franchise Agreement,52,81
1547,360,B,Area Development Agreement,101,122
1548,360,C,Financial Statements,123,138
1549,360,D,List of Franchisees,139,141
1550,360,E,List of State Administrators & Agents for Service of Process,142,144
1551,360,F,Manual Table of Contents,145,146
1552,360,G,State-Specific Addenda to The Franchise Disclosure Document,147,162
1553,1325,A,LIST OF STATE ADMINISTRATORS/AGENTS FOR SERVICE OFPROCESS,74,77
1554,1325,B,FRANCHISE AGREEMENT,78,136
1555,1325,B-1,AMENDMENT TO FRANCHISE AGREEMENT FOR RENEWINGFRANCHISEES,142,151
1556,1325,C,AREA DEVELOPMENT AGREEMENT,152,178
1557,1325,D,FINANCIAL STATEMENTS,181,219
1558,1325,E,STATE ADDITIONAL DISCLOSURES AND FRANCHISE AGREEMENTRIDERS,220,258
1559,1325,F,LISTS OF EXISTING FRANCHISEES AND FRANCHISEES WHO HAVELEFT THE SYSTEM OR NOT COMMUNICATED WITH US,261,275
1560,1325,G,OPERATIONS MANUAL TABLE OF CONTENTS,276,284
1561,1325,H,FRANCHISEE ACKNOWLEDGMENT STATEMENT,285,290
1562,1325,I,FORM OF GENERAL RELEASE,291,293
1563,415,F,DIRECTORY OF FRANCHISEES AND FRANCHISEES DEPARTING SYSTEM,67,79
1564,186,F,LIST OF FRANCHISEES AND COMPANY-OWNED BUSINESS UNITS,49,64
1565,854,A,LIST OF STATE AGENCIES/AGENTS FOR SERVICE OF PROCESS,52,53
1566,854,B,FRANCHISE AGREEMENT AND RELATED AGREEMENTS,48,104
1567,854,C,AREA DEVELOPMENT AGREEMENT,105,122
1568,854,D,FRANCHISORâS FINANCIAL STATEMENTS,120,150
1569,854,E,LIST OF FRANCHISE OWNED SALONS,168,180
1570,854,F,TABLE OF CONTENTS TO COOKIE CUTTERS CONFIDENTIAL OPERATIONS MANUAL,176,185
1571,854,G,STATE SPECIFIC ADDENDA,180,221
1572,854,H,STATE EFFECTIVE DATES,216,223
1573,854,I,RECEIPT PAGE,218,226
1574,1147,A,List of State Administrators/Agents for Service of Process,73,74
1575,1147,B,Financial Statements,75,83
1576,1147,C,Franchise Agreement,91,150
1577,1147,D,List of Current and Former Franchisees,166,173
1578,1147,E,State Addenda and Agreement Riders,174,192
1579,1147,F,Franchise Brand Standards Manual Table of Contents,193,202
1580,1147,G,Contracts for use with the Hounds Town USA Franchise,203,221
1581,1147,H,Franchise Disclosure Questionnaire,227,229
1582,1147,I,State Effective Dates,230,231
1583,1147,J,Receipt,232,234
1584,878,H,LIST OF FRANCHISE OWNERS,226,232
1585,878,I,LIST OF FRANCHISE OWNERS,234,234
1586,1124,F,LIST OF OUR CURRENT FRANCHISEES LOCATIONS,211,215
1587,785,A,List of Stores,55,64
1588,319,IX,List of Current Franchisees and Franchisees Who Have Left the System,186,192
1589,948,C,LIST OF MASTER FRANCHISE BUSINESSES,59,59
1590,782,C,LIST OF MASTER FRANCHISE BUSINESSES,59,59
1591,1301,D,List of Current Franchisees,184,189
1592,1301,A,Financial Statements,64,76
1593,1301,B,Area Development Agreement with all Attachments,85,116
1594,1301,C,Franchise Agreement with all Attachments,121,183
1595,1301,E,Table of Contents of Manual,190,191
1596,1301,F,List of State Administrators,193,194
1597,1301,G,Agents for Service of Process,195,196
1598,1301,H,State Effective Dates,197,198
1599,1301,I,Receipts,199,201
1600,1028,G,LIST OF FRANCHISEES THAT HAVE LEFT THE SYSTEM,246,247
1601,231,D,List of Current and Former Franchisees,159,162
1602,470,A,State Administrator List,77,78
1603,470,B,Agents for Service of Process,79,82
1604,470,C,Franchise Agreement with Exhibits and State-Required Addenda,83,84
1605,470,C-1,Site Agreement Form,164,167
1606,470,C-2,Form Lease Addendum,168,170
1607,470,C-3,Non-Traditional Restaurant Addendum,171,174
1608,470,C-4,LJS Technology and Support Services Agreement with State-Required Addenda,175,176
1609,470,C-5,Access and Polling Agreement,196,198
1610,470,C-6,Renewal Release Agreement,199,201
1611,470,C-7,Form of Assignment and Transfer Agreement,202,203
1612,470,C-8,Request for Consideration Form,216,221
1613,470,D,Development Agreement,222,225
1614,470,E,Table of Contents of Operations Manual,250,251
1615,470,F,Financial Statements,252,254
1616,470,G,State-Required Addenda to Disclosure Document,292,293
1617,470,H,LJS Co-op Membership Information Packet and Membership Agreement,309,311
1618,470,I-1,Gift Card Participation Agreement (For Members of the LJS Co-op),361,362
1619,470,I-2,Gift Card Participation Agreement (For Non-Members of the LJS Co-op),375,376
1620,470,J,Long John Silverâs Franchisee Adoption Agreement,390,390
1621,560,A,List of State Administrators and Agents for Service of Process,68,71
1622,560,B,"Franchise Agreement, including the following attachments:",72,131
1623,560,C,Financial Statements,160,179
1624,560,D,Manual Table of Contents,180,187
1625,560,E,"List of Franchisees, Licensees and Former Franchisees",188,201
1626,560,F,State Specific Addenda to Franchise Disclosure Document and to Franchise Agreement,202,213
1627,560,G,Sample Release of Claims,214,216
1628,560,H,State Effective Dates,217,218
1629,560,I,Receipts,219,223
1630,976,N,List of Franchisees,206,215
1631,701,A,Financial Statements,47,56
1632,701,B,Franchise Agreement with Schedules and Amendments,66,101
1633,701,C,Sample Release,122,124
1634,701,D,List of State Administrators & Agents for Service of Process,125,126
1635,701,E,State Specific Addendum,127,147
1636,701,F,Manual Table of Contents,148,153
1637,701,G,List of Franchisees,154,168
1638,701,H,State Effective Dates & Receipts,169,172
1639,1291,C,Franchisees of Village Inn Restaurants/Franchisees That Have Left the System,7,7
1640,1291,C,Franchisees of Village Inn Restaurants/Franchisees That Have Left the System,194,197
1641,886,D,INFORMATION ON FRANCHISEES,9,9
1642,459,F,LIST OF FRANCHISEES,6,159
1643,1251,G,LIST OF CURRENT HCAN SERVICES BUSINESS FRANCHISEES,48,48
1644,1251,H,"LIST OF HCAN SERVICES BUSINESS FRANCHISES TERMINATED, CANCELLED, NOT RENEWED OR OTHERWISE CEASED TO DO BUSINESS",48,48
1645,139,A,State Addenda to Disclosure Document,40,51
1646,139,B,"Franchise Agreement (with State Addenda to Agreements, Guaranty and NonCompete Agreement, and Form of General Release)",52,98
1647,139,C,Multi-Unit Development Agreement,99,101
1648,139,D,FINANCIAL STATEMENTS,117,117
1649,139,E,STATE ADMINISTRATORS AND AGENTS FOR SERVICE OF PROCESS,118,119
1650,143,A,Financial Statements,65,75
1651,143,B,Franchise Agreement,86,154
1652,143,C,List of Current and Former Franchisees,162,169
1653,143,D,List of State Administrators/Agents for Service of Process,170,171
1654,143,E,State Addenda and Agreement Riders,172,200
1655,143,F,Brand Standards Manual Table of Contents,201,201
1656,143,G,Contracts for use with the MH Franchise,202,227
1657,143,H,Franchise Disclosure Questionnaire,230,233
1658,143,I,State Effective Dates,234,234
1659,143,J,Receipt,235,237
1660,261,F,List of Franchisees,184,184
1661,326,A,State Administrators / Agents for Service of Process,53,57
1662,326,B,Franchise Agreement,58,111
1663,326,C,Financial Statements,6,6
1664,326,D,Operations Manual Table of Contents,6,6
1665,326,E,Form of General Release,52,52
1666,326,F,State-Specific Addendum,52,52
1667,326,G,Compliance Questionnaire,52,52
1668,326,H,Confidentiality and Non-Compete Agreement,52,52
1669,326,I,List of Franchisees,6,6
1670,326,J,Additional Food Truck Amendment,6,6
1671,326,K,Receipts,6,6
1672,326,I,List of Franchisees,196,200
1673,1121,F,Roster of Current and Former Franchisees,175,186
1674,1121,A,State Agencies and Administrators/Agents for Service of Process,54,56
1675,1121,B,Form of Franchise Agreement (with attachments),57,111
1676,1121,C,Form of Area Development Agreement,117,140
1677,1121,D,Operations Manual Table of Contents,141,142
1678,1121,E,State Specific Addenda and Riders,159,174
1679,1121,G,Financial Statements,187,224
1680,1121,H,General Release,225,226
1681,1121,I,Franchisee Disclosure Questionnaire,227,231
1682,1121,J,State Effective Dates,232,233
1683,1121,K,Receipts,234,236
1684,833,E,List of Franchisees and Former Franchisees,121,122
1685,1236,F,List of Franchisees,153,156
1686,1166,G-1,LIST OF CURRENT FRANCHISEES,197,198
1687,1166,G-2,EXHIBIT G-2 TO THE DISCLOSURE DOCUMENT LIST OF FORMER FRANCHISEES (For the Fiscal Year Ending 12/31/2023),199,199
1688,625,A,List of Current and Former Franchisees,42,43
1689,625,B,Financial Statements,45,60
1690,625,C,Franchise Agreement,88,117
1691,625,D,State Administrators/Agencies for Service of Process,123,125
1692,625,E,Manuals' Table of Contents,126,133
1693,625,F,STATE-SPECIFICADDITIONAL DISCLOSURES AND FRANCHISE AGREEMENT ADDENDA,134,161
1694,625,G,FORM OF NONDISCLOSURE AND NONCOMPETE AGREEMENTS,162,166
1695,625,H,FORM OF GENERAL RELEASE,167,170
1696,999,C,List of Franchisees,61,61
1697,831,E,Franchised Outlets,117,117
1698,788,E,List of Current and Former Franchisees,54,191
1699,351,G,List of Current Franchisees/CompanyOwned Units,237,245
1700,351,A,Franchise Agreement and Exhibits,86,135
1701,351,B,Area Development Agreement,162,192
1702,351,C,Harmony Gateway License Agreement,193,203
1703,351,D,Table of Contents to Manual,204,204
1704,351,E,Financial Statements,205,231
1705,351,F,List of State Administrators/Agents for Service of Process,232,236
1706,351,H,List of Former Franchisees,247,248
